98,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2016-12-07 00:03:00,1
2016-12-07 00:12:00,1
2016-12-07 00:16:00,1
2016-12-07 00:18:00,1
2016-12-07 00:19:00,1
2016-12-07 00:20:00,1
2016-12-07 00:26:00,1
2016-12-07 00:28:00,1
2016-12-07 00:30:00,1
2016-12-07 00:39:00,1
2016-12-07 00:40:00,1
2016-12-07 00:42:00,1
2016-12-07 00:45:00,1
2016-12-07 00:55:00,1
2016-12-07 00:58:00,1
2016-12-07 01:06:00,1
2016-12-07 01:10:00,1
2016-12-07 01:12:00,1
2016-12-07 01:13:00,1
2016-12-07 01:14:00,1
2016-12-07 01:16:00,1
2016-12-07 01:24:00,1
2016-12-07 01:29:00,1
2016-12-07 01:32:00,1
2016-12-07 01:33:00,1
2016-12-07 01:37:00,1
2016-12-07 01:40:00,1
2016-12-07 01:42:00,1
2016-12-07 01:47:00,1
2016-12-07 01:51:00,1
2016-12-07 01:52:00,1
2016-12-07 01:53:00,1
2016-12-07 01:54:00,1
2016-12-07 01:56:00,2
2016-12-07 01:58:00,1
2016-12-07 01:59:00,1
2016-12-07 02:00:00,1
2016-12-07 02:01:00,1
2016-12-07 02:07:00,1
2016-12-07 02:08:00,1
2016-12-07 02:11:00,1
2016-12-07 02:12:00,1
2016-12-07 02:14:00,1
2016-12-07 02:16:00,1
2016-12-07 02:17:00,1
2016-12-07 02:24:00,1
2016-12-07 02:25:00,1
2016-12-07 02:28:00,1
2016-12-07 02:29:00,1
2016-12-07 02:30:00,1
2016-12-07 02:37:00,1
2016-12-07 02:40:00,1
2016-12-07 02:41:00,1
2016-12-07 02:43:00,1
2016-12-07 02:44:00,1
2016-12-07 02:50:00,1
2016-12-07 02:53:00,1
2016-12-07 02:55:00,1
2016-12-07 03:00:00,1
2016-12-07 03:01:00,1
2016-12-07 03:05:00,1
2016-12-07 03:07:00,1
2016-12-07 03:15:00,1
2016-12-07 03:16:00,1
2016-12-07 03:22:00,1
2016-12-07 03:24:00,1
2016-12-07 03:27:00,1
2016-12-07 03:29:00,1
2016-12-07 03:35:00,1
2016-12-07 03:37:00,1
2016-12-07 03:45:00,1
2016-12-07 03:46:00,1
2016-12-07 03:48:00,1
2016-12-07 03:54:00,1
2016-12-07 03:56:00,1
2016-12-07 03:59:00,1
2016-12-07 04:00:00,1
2016-12-07 04:06:00,1
2016-12-07 04:08:00,1
2016-12-07 04:09:00,1
2016-12-07 04:12:00,1
2016-12-07 04:14:00,1
2016-12-07 04:19:00,1
2016-12-07 04:21:00,1
2016-12-07 04:30:00,1
2016-12-07 04:32:00,1
2016-12-07 04:35:00,1
2016-12-07 04:40:00,1
2016-12-07 04:46:00,1
2016-12-07 04:49:00,1
2016-12-07 04:54:00,1
2016-12-07 04:56:00,2
2016-12-07 05:01:00,1
2016-12-07 05:10:00,1
2016-12-07 05:17:00,1
2016-12-07 05:23:00,1
