55,select #
2017-01-23 00:06:00,1
2017-01-23 00:09:00,1
2017-01-23 00:10:00,1
2017-01-23 00:15:00,1
2017-01-23 00:16:00,1
2017-01-23 00:24:00,1
2017-01-23 00:25:00,1
2017-01-23 00:27:00,1
2017-01-23 00:28:00,1
2017-01-23 00:31:00,1
2017-01-23 00:36:00,1
2017-01-23 00:45:00,1
2017-01-23 01:15:00,1
2017-01-23 01:19:00,1
2017-01-23 01:21:00,1
2017-01-23 01:26:00,1
2017-01-23 01:28:00,1
2017-01-23 01:39:00,1
2017-01-23 01:45:00,1
2017-01-23 01:47:00,1
2017-01-23 01:50:00,1
2017-01-23 02:04:00,1
2017-01-23 02:05:00,1
2017-01-23 02:10:00,1
2017-01-23 02:14:00,1
2017-01-23 02:18:00,1
2017-01-23 02:20:00,1
2017-01-23 02:29:00,1
2017-01-23 02:31:00,1
2017-01-23 02:33:00,1
2017-01-23 02:35:00,1
2017-01-23 02:44:00,1
2017-01-23 02:57:00,1
2017-01-23 02:59:00,1
2017-01-23 03:04:00,1
2017-01-23 03:06:00,1
2017-01-23 03:23:00,1
2017-01-23 03:54:00,1
2017-01-23 03:56:00,1
2017-01-23 03:57:00,1
2017-01-23 04:03:00,1
2017-01-23 04:05:00,1
2017-01-23 04:11:00,1
2017-01-23 04:23:00,1
2017-01-23 04:24:00,1
2017-01-23 04:30:00,1
2017-01-23 04:35:00,1
2017-01-23 04:41:00,1
2017-01-23 04:56:00,1
2017-01-23 04:57:00,1
2017-01-23 05:04:00,1
2017-01-23 05:19:00,1
2017-01-23 05:21:00,1
2017-01-23 05:23:00,1
2017-01-23 05:30:00,1
