107,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-29 00:02:00,1
2016-12-29 00:03:00,1
2016-12-29 00:05:00,1
2016-12-29 00:08:00,1
2016-12-29 00:13:00,1
2016-12-29 00:18:00,1
2016-12-29 00:21:00,1
2016-12-29 00:22:00,1
2016-12-29 00:26:00,1
2016-12-29 00:30:00,1
2016-12-29 00:33:00,1
2016-12-29 00:37:00,1
2016-12-29 00:38:00,1
2016-12-29 00:40:00,1
2016-12-29 00:42:00,1
2016-12-29 00:52:00,1
2016-12-29 00:54:00,1
2016-12-29 00:56:00,1
2016-12-29 00:58:00,1
2016-12-29 01:01:00,1
2016-12-29 01:02:00,1
2016-12-29 01:03:00,1
2016-12-29 01:07:00,1
2016-12-29 01:11:00,1
2016-12-29 01:12:00,1
2016-12-29 01:14:00,1
2016-12-29 01:17:00,1
2016-12-29 01:18:00,1
2016-12-29 01:19:00,1
2016-12-29 01:21:00,1
2016-12-29 01:23:00,1
2016-12-29 01:24:00,1
2016-12-29 01:26:00,2
2016-12-29 01:28:00,1
2016-12-29 01:32:00,1
2016-12-29 01:40:00,1
2016-12-29 01:43:00,1
2016-12-29 01:48:00,1
2016-12-29 01:50:00,1
2016-12-29 01:57:00,1
2016-12-29 02:01:00,1
2016-12-29 02:05:00,1
2016-12-29 02:10:00,1
2016-12-29 02:18:00,1
2016-12-29 02:20:00,1
2016-12-29 02:21:00,1
2016-12-29 02:22:00,1
2016-12-29 02:29:00,1
2016-12-29 02:30:00,1
2016-12-29 02:31:00,1
2016-12-29 02:32:00,1
2016-12-29 02:34:00,1
2016-12-29 02:42:00,1
2016-12-29 02:51:00,1
2016-12-29 02:52:00,1
2016-12-29 02:55:00,1
2016-12-29 02:56:00,1
2016-12-29 03:12:00,1
2016-12-29 03:14:00,1
2016-12-29 03:17:00,1
2016-12-29 03:19:00,1
2016-12-29 03:27:00,1
2016-12-29 03:29:00,1
2016-12-29 03:32:00,1
2016-12-29 03:34:00,1
2016-12-29 03:37:00,1
2016-12-29 03:40:00,1
2016-12-29 03:43:00,1
2016-12-29 03:46:00,1
2016-12-29 03:48:00,1
2016-12-29 03:51:00,1
2016-12-29 03:53:00,1
2016-12-29 03:54:00,1
2016-12-29 03:56:00,1
2016-12-29 03:57:00,1
2016-12-29 04:00:00,1
2016-12-29 04:03:00,1
2016-12-29 04:05:00,1
2016-12-29 04:06:00,1
2016-12-29 04:07:00,1
2016-12-29 04:10:00,1
2016-12-29 04:11:00,1
2016-12-29 04:16:00,1
2016-12-29 04:18:00,1
2016-12-29 04:19:00,1
2016-12-29 04:20:00,1
2016-12-29 04:21:00,1
2016-12-29 04:25:00,1
2016-12-29 04:34:00,1
2016-12-29 04:35:00,1
2016-12-29 04:37:00,1
2016-12-29 04:38:00,1
2016-12-29 04:47:00,1
2016-12-29 04:50:00,1
2016-12-29 04:51:00,1
2016-12-29 04:54:00,1
2016-12-29 04:55:00,1
2016-12-29 04:57:00,1
2016-12-29 04:59:00,1
2016-12-29 05:02:00,1
2016-12-29 05:06:00,1
2016-12-29 05:08:00,1
2016-12-29 05:10:00,1
2016-12-29 05:22:00,1
2016-12-29 05:23:00,1
2016-12-29 05:26:00,1
