89,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2017-01-03 00:01:00,1
2017-01-03 00:02:00,1
2017-01-03 00:03:00,1
2017-01-03 00:04:00,1
2017-01-03 00:06:00,1
2017-01-03 00:12:00,1
2017-01-03 00:15:00,1
2017-01-03 00:19:00,1
2017-01-03 00:22:00,1
2017-01-03 00:25:00,1
2017-01-03 00:28:00,1
2017-01-03 00:29:00,1
2017-01-03 00:30:00,1
2017-01-03 00:32:00,1
2017-01-03 00:34:00,1
2017-01-03 00:37:00,1
2017-01-03 00:38:00,1
2017-01-03 00:39:00,1
2017-01-03 00:40:00,1
2017-01-03 00:42:00,1
2017-01-03 00:43:00,1
2017-01-03 00:45:00,1
2017-01-03 00:49:00,1
2017-01-03 00:51:00,1
2017-01-03 00:52:00,1
2017-01-03 00:55:00,1
2017-01-03 00:58:00,1
2017-01-03 01:07:00,1
2017-01-03 01:17:00,1
2017-01-03 01:19:00,1
2017-01-03 01:22:00,1
2017-01-03 01:32:00,1
2017-01-03 01:34:00,1
2017-01-03 01:37:00,1
2017-01-03 01:38:00,1
2017-01-03 01:44:00,1
2017-01-03 01:47:00,1
2017-01-03 01:49:00,1
2017-01-03 01:51:00,1
2017-01-03 01:52:00,1
2017-01-03 01:53:00,1
2017-01-03 01:57:00,1
2017-01-03 01:59:00,1
2017-01-03 02:02:00,1
2017-01-03 02:04:00,1
2017-01-03 02:07:00,1
2017-01-03 02:09:00,1
2017-01-03 02:11:00,1
2017-01-03 02:13:00,1
2017-01-03 02:24:00,1
2017-01-03 02:25:00,1
2017-01-03 02:27:00,1
2017-01-03 02:28:00,1
2017-01-03 02:29:00,1
2017-01-03 02:30:00,1
2017-01-03 02:34:00,1
2017-01-03 02:36:00,1
2017-01-03 02:37:00,1
2017-01-03 02:54:00,1
2017-01-03 02:55:00,1
2017-01-03 02:57:00,1
2017-01-03 02:58:00,1
2017-01-03 02:59:00,1
2017-01-03 03:00:00,1
2017-01-03 03:02:00,1
2017-01-03 03:03:00,1
2017-01-03 03:04:00,1
2017-01-03 03:05:00,1
2017-01-03 03:06:00,1
2017-01-03 03:08:00,1
2017-01-03 03:24:00,1
2017-01-03 03:38:00,1
2017-01-03 03:40:00,1
2017-01-03 03:41:00,1
2017-01-03 03:42:00,1
2017-01-03 03:43:00,1
2017-01-03 03:45:00,1
2017-01-03 03:46:00,1
2017-01-03 03:47:00,1
2017-01-03 03:48:00,1
2017-01-03 03:50:00,1
2017-01-03 03:51:00,1
2017-01-03 03:52:00,1
2017-01-03 04:06:00,1
2017-01-03 04:38:00,1
2017-01-03 04:39:00,1
2017-01-03 04:41:00,1
2017-01-03 04:42:00,1
2017-01-03 04:43:00,1
