43,select #
2017-01-20 00:01:00,1
2017-01-20 00:03:00,1
2017-01-20 00:05:00,1
2017-01-20 00:15:00,1
2017-01-20 00:17:00,1
2017-01-20 00:23:00,1
2017-01-20 00:33:00,1
2017-01-20 00:39:00,1
2017-01-20 00:48:00,1
2017-01-20 00:52:00,1
2017-01-20 01:18:00,1
2017-01-20 01:19:00,1
2017-01-20 01:23:00,1
2017-01-20 01:26:00,1
2017-01-20 01:28:00,1
2017-01-20 01:29:00,1
2017-01-20 01:49:00,1
2017-01-20 01:51:00,1
2017-01-20 01:57:00,1
2017-01-20 02:02:00,1
2017-01-20 02:22:00,1
2017-01-20 02:40:00,1
2017-01-20 02:43:00,1
2017-01-20 02:46:00,1
2017-01-20 02:57:00,1
2017-01-20 03:02:00,1
2017-01-20 03:11:00,1
2017-01-20 03:12:00,1
2017-01-20 03:24:00,1
2017-01-20 03:26:00,1
2017-01-20 03:27:00,1
2017-01-20 03:50:00,1
2017-01-20 04:01:00,1
2017-01-20 04:06:00,1
2017-01-20 04:09:00,1
2017-01-20 04:47:00,1
2017-01-20 04:53:00,1
2017-01-20 04:56:00,1
2017-01-20 04:57:00,1
2017-01-20 05:05:00,1
2017-01-20 05:07:00,1
2017-01-20 05:26:00,1
2017-01-20 05:31:00,1
