43,select #
2017-01-08 00:00:00,1
2017-01-08 00:39:00,1
2017-01-08 00:40:00,1
2017-01-08 00:46:00,1
2017-01-08 00:49:00,1
2017-01-08 00:51:00,1
2017-01-08 00:52:00,1
2017-01-08 01:01:00,1
2017-01-08 01:04:00,1
2017-01-08 01:38:00,1
2017-01-08 01:39:00,1
2017-01-08 01:41:00,1
2017-01-08 01:42:00,1
2017-01-08 01:43:00,1
2017-01-08 01:44:00,1
2017-01-08 01:46:00,1
2017-01-08 01:47:00,1
2017-01-08 01:54:00,1
2017-01-08 02:54:00,1
2017-01-08 02:56:00,1
2017-01-08 02:57:00,1
2017-01-08 02:58:00,1
2017-01-08 02:59:00,1
2017-01-08 03:14:00,1
2017-01-08 03:20:00,1
2017-01-08 03:28:00,1
2017-01-08 03:34:00,1
2017-01-08 03:42:00,1
2017-01-08 03:49:00,1
2017-01-08 03:57:00,1
2017-01-08 04:03:00,1
2017-01-08 04:09:00,1
2017-01-08 04:11:00,1
2017-01-08 04:17:00,1
2017-01-08 04:25:00,1
2017-01-08 04:31:00,1
2017-01-08 04:38:00,1
2017-01-08 04:39:00,1
2017-01-08 04:46:00,1
2017-01-08 04:52:00,1
2017-01-08 05:19:00,1
2017-01-08 05:29:00,1
2017-01-08 05:32:00,1
