106,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-21 00:00:00,2
2016-12-21 00:01:00,1
2016-12-21 00:05:00,1
2016-12-21 00:07:00,1
2016-12-21 00:09:00,1
2016-12-21 00:10:00,1
2016-12-21 00:12:00,1
2016-12-21 00:14:00,1
2016-12-21 00:16:00,1
2016-12-21 00:18:00,1
2016-12-21 00:21:00,1
2016-12-21 00:23:00,1
2016-12-21 00:25:00,1
2016-12-21 00:26:00,1
2016-12-21 00:27:00,1
2016-12-21 00:28:00,1
2016-12-21 00:31:00,1
2016-12-21 00:32:00,1
2016-12-21 00:34:00,1
2016-12-21 00:37:00,1
2016-12-21 00:40:00,1
2016-12-21 00:42:00,1
2016-12-21 00:43:00,1
2016-12-21 00:44:00,1
2016-12-21 00:45:00,1
2016-12-21 00:48:00,1
2016-12-21 00:50:00,1
2016-12-21 00:52:00,1
2016-12-21 00:53:00,1
2016-12-21 00:58:00,1
2016-12-21 01:03:00,1
2016-12-21 01:14:00,1
2016-12-21 01:18:00,1
2016-12-21 01:19:00,1
2016-12-21 01:20:00,1
2016-12-21 01:21:00,1
2016-12-21 01:29:00,1
2016-12-21 01:30:00,1
2016-12-21 01:31:00,1
2016-12-21 01:35:00,1
2016-12-21 01:39:00,1
2016-12-21 01:41:00,1
2016-12-21 01:44:00,1
2016-12-21 01:45:00,1
2016-12-21 01:53:00,1
2016-12-21 01:55:00,1
2016-12-21 02:02:00,1
2016-12-21 02:03:00,1
2016-12-21 02:07:00,1
2016-12-21 02:10:00,1
2016-12-21 02:13:00,1
2016-12-21 02:14:00,1
2016-12-21 02:24:00,1
2016-12-21 02:25:00,1
2016-12-21 02:26:00,1
2016-12-21 02:28:00,1
2016-12-21 02:29:00,1
2016-12-21 02:30:00,1
2016-12-21 02:31:00,1
2016-12-21 02:33:00,1
2016-12-21 02:34:00,1
2016-12-21 02:35:00,1
2016-12-21 02:36:00,1
2016-12-21 02:38:00,1
2016-12-21 02:53:00,1
2016-12-21 02:55:00,1
2016-12-21 02:56:00,1
2016-12-21 02:57:00,1
2016-12-21 02:58:00,1
2016-12-21 03:00:00,1
2016-12-21 03:08:00,1
2016-12-21 03:09:00,1
2016-12-21 03:23:00,1
2016-12-21 03:24:00,1
2016-12-21 03:25:00,1
2016-12-21 03:28:00,1
2016-12-21 03:30:00,1
2016-12-21 03:35:00,1
2016-12-21 03:36:00,1
2016-12-21 03:38:00,1
2016-12-21 03:55:00,1
2016-12-21 03:56:00,1
2016-12-21 03:57:00,1
2016-12-21 03:59:00,1
2016-12-21 04:00:00,1
2016-12-21 04:01:00,1
2016-12-21 04:02:00,1
2016-12-21 04:04:00,1
2016-12-21 04:05:00,1
2016-12-21 04:06:00,1
2016-12-21 04:07:00,1
2016-12-21 04:24:00,1
2016-12-21 04:26:00,1
2016-12-21 04:27:00,1
2016-12-21 04:28:00,1
2016-12-21 04:29:00,1
2016-12-21 04:31:00,1
2016-12-21 04:32:00,1
2016-12-21 04:33:00,1
2016-12-21 04:34:00,1
2016-12-21 04:36:00,1
2016-12-21 04:37:00,1
2016-12-21 04:57:00,1
2016-12-21 04:58:00,1
2016-12-21 04:59:00,1
