45,select #
2017-01-04 00:01:00,1
2017-01-04 00:10:00,1
2017-01-04 00:11:00,1
2017-01-04 00:24:00,1
2017-01-04 00:34:00,1
2017-01-04 00:53:00,1
2017-01-04 01:06:00,1
2017-01-04 01:14:00,1
2017-01-04 01:16:00,1
2017-01-04 01:19:00,1
2017-01-04 02:10:00,1
2017-01-04 02:11:00,1
2017-01-04 02:13:00,1
2017-01-04 02:14:00,1
2017-01-04 02:15:00,1
2017-01-04 02:16:00,1
2017-01-04 02:18:00,1
2017-01-04 02:19:00,1
2017-01-04 02:20:00,1
2017-01-04 02:21:00,1
2017-01-04 02:23:00,1
2017-01-04 03:10:00,1
2017-01-04 03:12:00,1
2017-01-04 03:13:00,1
2017-01-04 03:14:00,1
2017-01-04 03:15:00,1
2017-01-04 03:17:00,1
2017-01-04 03:18:00,1
2017-01-04 03:19:00,1
2017-01-04 03:20:00,1
2017-01-04 03:22:00,1
2017-01-04 03:23:00,1
2017-01-04 04:11:00,1
2017-01-04 04:13:00,1
2017-01-04 04:16:00,1
2017-01-04 04:18:00,1
2017-01-04 04:21:00,1
2017-01-04 04:24:00,1
2017-01-04 04:27:00,1
2017-01-04 04:29:00,1
2017-01-04 04:32:00,1
2017-01-04 04:34:00,1
2017-01-04 04:37:00,1
2017-01-04 05:03:00,1
2017-01-04 05:04:00,1
