35,select #
2016-12-01 00:08:00,1
2016-12-01 00:12:00,1
2016-12-01 00:33:00,1
2016-12-01 00:39:00,1
2016-12-01 00:40:00,1
2016-12-01 00:43:00,1
2016-12-01 01:09:00,1
2016-12-01 01:24:00,1
2016-12-01 01:39:00,1
2016-12-01 02:11:00,1
2016-12-01 02:12:00,1
2016-12-01 02:13:00,1
2016-12-01 02:14:00,1
2016-12-01 02:16:00,1
2016-12-01 02:17:00,2
2016-12-01 02:20:00,1
2016-12-01 02:22:00,1
2016-12-01 02:24:00,1
2016-12-01 02:26:00,1
2016-12-01 02:29:00,1
2016-12-01 02:31:00,1
2016-12-01 02:34:00,1
2016-12-01 02:36:00,1
2016-12-01 03:01:00,1
2016-12-01 03:11:00,1
2016-12-01 03:14:00,1
2016-12-01 03:16:00,1
2016-12-01 03:19:00,1
2016-12-01 03:21:00,1
2016-12-01 03:53:00,1
2016-12-01 04:25:00,1
2016-12-01 04:36:00,1
2016-12-01 04:37:00,1
2016-12-01 05:04:00,1
