39,select #
2016-12-17 00:01:00,1
2016-12-17 00:02:00,1
2016-12-17 00:12:00,1
2016-12-17 00:15:00,1
2016-12-17 00:19:00,1
2016-12-17 00:20:00,1
2016-12-17 00:34:00,1
2016-12-17 00:38:00,1
2016-12-17 00:39:00,1
2016-12-17 01:11:00,1
2016-12-17 01:13:00,1
2016-12-17 01:17:00,1
2016-12-17 01:23:00,1
2016-12-17 01:35:00,1
2016-12-17 01:36:00,1
2016-12-17 01:46:00,1
2016-12-17 02:04:00,1
2016-12-17 02:06:00,1
2016-12-17 02:26:00,1
2016-12-17 02:41:00,1
2016-12-17 02:44:00,1
2016-12-17 02:46:00,1
2016-12-17 02:49:00,1
2016-12-17 03:26:00,1
2016-12-17 03:29:00,1
2016-12-17 03:31:00,1
2016-12-17 03:34:00,1
2016-12-17 03:35:00,1
2016-12-17 03:36:00,1
2016-12-17 03:38:00,1
2016-12-17 03:40:00,1
2016-12-17 04:38:00,1
2016-12-17 04:58:00,1
2016-12-17 05:28:00,1
2016-12-17 05:32:00,1
2016-12-17 05:40:00,1
2016-12-17 05:42:00,1
2016-12-17 05:44:00,1
2016-12-17 05:45:00,1
