87,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-02 00:00:00,1
2016-12-02 00:01:00,1
2016-12-02 00:09:00,1
2016-12-02 00:13:00,1
2016-12-02 00:16:00,1
2016-12-02 00:24:00,1
2016-12-02 00:25:00,1
2016-12-02 00:26:00,1
2016-12-02 00:28:00,1
2016-12-02 00:30:00,1
2016-12-02 00:31:00,1
2016-12-02 00:32:00,1
2016-12-02 00:35:00,1
2016-12-02 00:38:00,1
2016-12-02 00:42:00,1
2016-12-02 00:46:00,1
2016-12-02 00:49:00,1
2016-12-02 00:50:00,1
2016-12-02 00:52:00,1
2016-12-02 01:09:00,1
2016-12-02 01:17:00,1
2016-12-02 01:18:00,1
2016-12-02 01:24:00,1
2016-12-02 01:25:00,1
2016-12-02 01:26:00,1
2016-12-02 01:27:00,1
2016-12-02 01:28:00,1
2016-12-02 01:29:00,1
2016-12-02 01:30:00,1
2016-12-02 01:35:00,1
2016-12-02 01:45:00,1
2016-12-02 01:51:00,1
2016-12-02 01:52:00,1
2016-12-02 01:55:00,1
2016-12-02 01:57:00,1
2016-12-02 01:59:00,1
2016-12-02 02:01:00,1
2016-12-02 02:09:00,1
2016-12-02 02:10:00,1
2016-12-02 02:13:00,1
2016-12-02 02:20:00,1
2016-12-02 02:39:00,1
2016-12-02 02:41:00,1
2016-12-02 02:44:00,1
2016-12-02 02:56:00,1
2016-12-02 02:58:00,1
2016-12-02 03:08:00,1
2016-12-02 03:11:00,1
2016-12-02 03:13:00,1
2016-12-02 03:16:00,1
2016-12-02 03:18:00,1
2016-12-02 03:21:00,1
2016-12-02 03:24:00,1
2016-12-02 03:27:00,1
2016-12-02 03:29:00,1
2016-12-02 03:30:00,1
2016-12-02 03:32:00,1
2016-12-02 03:33:00,1
2016-12-02 03:34:00,1
2016-12-02 03:35:00,1
2016-12-02 03:37:00,1
2016-12-02 04:09:00,1
2016-12-02 04:10:00,1
2016-12-02 04:11:00,1
2016-12-02 04:12:00,1
2016-12-02 04:14:00,1
2016-12-02 04:15:00,1
2016-12-02 04:16:00,1
2016-12-02 04:17:00,1
2016-12-02 04:19:00,1
2016-12-02 04:20:00,1
2016-12-02 04:21:00,1
2016-12-02 04:22:00,1
2016-12-02 04:39:00,1
2016-12-02 04:40:00,1
2016-12-02 04:41:00,1
2016-12-02 04:42:00,1
2016-12-02 04:43:00,1
2016-12-02 04:45:00,1
2016-12-02 04:46:00,1
2016-12-02 04:47:00,1
2016-12-02 04:50:00,1
2016-12-02 04:52:00,1
2016-12-02 04:56:00,1
2016-12-02 04:58:00,1
2016-12-02 05:00:00,1
2016-12-02 05:04:00,1
