46,select #
2016-12-15 00:00:00,1
2016-12-15 00:11:00,1
2016-12-15 00:18:00,1
2016-12-15 00:21:00,1
2016-12-15 00:25:00,1
2016-12-15 00:26:00,1
2016-12-15 00:49:00,1
2016-12-15 00:50:00,1
2016-12-15 00:51:00,1
2016-12-15 00:52:00,1
2016-12-15 00:59:00,1
2016-12-15 01:21:00,1
2016-12-15 01:25:00,1
2016-12-15 01:55:00,1
2016-12-15 01:58:00,1
2016-12-15 02:10:00,1
2016-12-15 02:13:00,1
2016-12-15 02:15:00,1
2016-12-15 02:18:00,1
2016-12-15 02:24:00,1
2016-12-15 02:40:00,1
2016-12-15 02:42:00,1
2016-12-15 02:45:00,1
2016-12-15 02:46:00,1
2016-12-15 02:48:00,1
2016-12-15 02:51:00,1
2016-12-15 03:01:00,1
2016-12-15 03:29:00,1
2016-12-15 03:30:00,1
2016-12-15 03:31:00,1
2016-12-15 03:32:00,1
2016-12-15 03:34:00,1
2016-12-15 03:35:00,1
2016-12-15 03:36:00,1
2016-12-15 03:37:00,1
2016-12-15 03:54:00,1
2016-12-15 03:56:00,1
2016-12-15 03:57:00,1
2016-12-15 03:58:00,1
2016-12-15 04:33:00,1
2016-12-15 04:35:00,1
2016-12-15 04:42:00,1
2016-12-15 04:43:00,1
2016-12-15 04:44:00,1
2016-12-15 04:45:00,1
2016-12-15 05:02:00,1
