108,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-04 00:00:00,1
2016-12-04 00:03:00,1
2016-12-04 00:07:00,1
2016-12-04 00:08:00,1
2016-12-04 00:13:00,1
2016-12-04 00:24:00,1
2016-12-04 00:26:00,1
2016-12-04 00:28:00,1
2016-12-04 00:32:00,1
2016-12-04 00:34:00,1
2016-12-04 00:35:00,1
2016-12-04 00:41:00,1
2016-12-04 00:43:00,1
2016-12-04 00:44:00,1
2016-12-04 00:50:00,1
2016-12-04 00:56:00,1
2016-12-04 01:03:00,1
2016-12-04 01:08:00,1
2016-12-04 01:14:00,1
2016-12-04 01:15:00,1
2016-12-04 01:16:00,1
2016-12-04 01:19:00,1
2016-12-04 01:20:00,1
2016-12-04 01:22:00,1
2016-12-04 01:25:00,1
2016-12-04 01:26:00,1
2016-12-04 01:27:00,1
2016-12-04 01:31:00,1
2016-12-04 02:00:00,1
2016-12-04 02:02:00,1
2016-12-04 02:04:00,1
2016-12-04 02:06:00,1
2016-12-04 02:07:00,1
2016-12-04 02:08:00,1
2016-12-04 02:10:00,1
2016-12-04 02:18:00,1
2016-12-04 02:22:00,1
2016-12-04 02:27:00,1
2016-12-04 02:31:00,1
2016-12-04 02:32:00,1
2016-12-04 02:33:00,1
2016-12-04 02:35:00,1
2016-12-04 02:36:00,1
2016-12-04 02:37:00,1
2016-12-04 02:39:00,1
2016-12-04 02:41:00,1
2016-12-04 02:55:00,1
2016-12-04 03:01:00,1
2016-12-04 03:02:00,1
2016-12-04 03:03:00,1
2016-12-04 03:04:00,1
2016-12-04 03:06:00,1
2016-12-04 03:07:00,1
2016-12-04 03:08:00,1
2016-12-04 03:09:00,1
2016-12-04 03:10:00,1
2016-12-04 03:21:00,1
2016-12-04 03:41:00,1
2016-12-04 03:42:00,1
2016-12-04 03:44:00,1
2016-12-04 03:46:00,1
2016-12-04 03:47:00,1
2016-12-04 03:49:00,1
2016-12-04 03:51:00,1
2016-12-04 03:53:00,1
2016-12-04 03:55:00,1
2016-12-04 03:57:00,1
2016-12-04 03:59:00,1
2016-12-04 04:02:00,1
2016-12-04 04:04:00,1
2016-12-04 04:07:00,1
2016-12-04 04:10:00,1
2016-12-04 04:12:00,1
2016-12-04 04:15:00,1
2016-12-04 04:17:00,1
2016-12-04 04:20:00,1
2016-12-04 04:22:00,1
2016-12-04 04:23:00,1
2016-12-04 04:28:00,1
2016-12-04 04:30:00,1
2016-12-04 04:33:00,1
2016-12-04 04:35:00,1
2016-12-04 04:38:00,1
2016-12-04 04:39:00,1
2016-12-04 04:43:00,1
2016-12-04 04:46:00,1
2016-12-04 04:48:00,1
2016-12-04 04:51:00,1
2016-12-04 04:54:00,1
2016-12-04 05:01:00,1
2016-12-04 05:02:00,1
2016-12-04 05:06:00,1
2016-12-04 05:09:00,1
2016-12-04 05:21:00,1
2016-12-04 05:22:00,1
2016-12-04 05:24:00,1
2016-12-04 05:25:00,1
2016-12-04 05:26:00,1
2016-12-04 05:27:00,1
2016-12-04 05:28:00,1
2016-12-04 05:30:00,1
2016-12-04 05:31:00,1
2016-12-04 05:35:00,1
2016-12-04 05:42:00,1
2016-12-04 05:44:00,1
2016-12-04 05:47:00,1
2016-12-04 05:53:00,1
2016-12-04 05:54:00,1
