129,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2016-12-04 00:00:00,1
2016-12-04 00:02:00,1
2016-12-04 00:04:00,1
2016-12-04 00:06:00,1
2016-12-04 00:09:00,1
2016-12-04 00:10:00,1
2016-12-04 00:11:00,1
2016-12-04 00:15:00,1
2016-12-04 00:17:00,1
2016-12-04 00:18:00,1
2016-12-04 00:20:00,1
2016-12-04 00:21:00,1
2016-12-04 00:26:00,1
2016-12-04 00:29:00,1
2016-12-04 00:30:00,1
2016-12-04 00:33:00,1
2016-12-04 00:38:00,1
2016-12-04 00:40:00,2
2016-12-04 00:42:00,1
2016-12-04 00:46:00,1
2016-12-04 00:47:00,1
2016-12-04 00:49:00,1
2016-12-04 00:52:00,1
2016-12-04 00:57:00,1
2016-12-04 00:58:00,1
2016-12-04 01:00:00,1
2016-12-04 01:02:00,1
2016-12-04 01:06:00,1
2016-12-04 01:07:00,1
2016-12-04 01:11:00,2
2016-12-04 01:18:00,1
2016-12-04 01:24:00,1
2016-12-04 01:29:00,1
2016-12-04 01:30:00,1
2016-12-04 01:38:00,1
2016-12-04 01:39:00,1
2016-12-04 01:40:00,1
2016-12-04 01:42:00,1
2016-12-04 01:44:00,1
2016-12-04 01:45:00,1
2016-12-04 01:46:00,1
2016-12-04 01:47:00,1
2016-12-04 01:53:00,1
2016-12-04 01:54:00,1
2016-12-04 01:55:00,1
2016-12-04 01:57:00,1
2016-12-04 02:05:00,1
2016-12-04 02:12:00,1
2016-12-04 02:13:00,1
2016-12-04 02:14:00,1
2016-12-04 02:15:00,1
2016-12-04 02:17:00,1
2016-12-04 02:19:00,1
2016-12-04 02:20:00,1
2016-12-04 02:23:00,1
2016-12-04 02:24:00,1
2016-12-04 02:25:00,1
2016-12-04 02:28:00,1
2016-12-04 02:30:00,1
2016-12-04 02:41:00,1
2016-12-04 02:43:00,1
2016-12-04 02:44:00,1
2016-12-04 02:45:00,1
2016-12-04 02:46:00,1
2016-12-04 02:48:00,1
2016-12-04 02:49:00,1
2016-12-04 02:50:00,1
2016-12-04 02:51:00,1
2016-12-04 02:53:00,1
2016-12-04 02:54:00,1
2016-12-04 02:56:00,1
2016-12-04 03:11:00,1
2016-12-04 03:12:00,1
2016-12-04 03:14:00,1
2016-12-04 03:15:00,1
2016-12-04 03:16:00,1
2016-12-04 03:17:00,1
2016-12-04 03:19:00,1
2016-12-04 03:20:00,1
2016-12-04 03:22:00,1
2016-12-04 03:25:00,1
2016-12-04 03:45:00,1
2016-12-04 03:50:00,1
2016-12-04 03:52:00,1
2016-12-04 03:58:00,1
2016-12-04 04:00:00,1
2016-12-04 04:03:00,1
2016-12-04 04:05:00,1
2016-12-04 04:08:00,1
2016-12-04 04:09:00,1
2016-12-04 04:11:00,1
2016-12-04 04:13:00,1
2016-12-04 04:16:00,1
2016-12-04 04:18:00,1
2016-12-04 04:21:00,1
2016-12-04 04:24:00,1
2016-12-04 04:26:00,2
2016-12-04 04:29:00,1
2016-12-04 04:31:00,1
2016-12-04 04:34:00,1
2016-12-04 04:36:00,1
2016-12-04 04:40:00,1
2016-12-04 04:42:00,1
2016-12-04 04:44:00,1
2016-12-04 04:47:00,1
2016-12-04 04:49:00,1
2016-12-04 04:52:00,1
2016-12-04 04:53:00,1
2016-12-04 04:55:00,1
2016-12-04 05:02:00,1
2016-12-04 05:07:00,1
2016-12-04 05:11:00,1
2016-12-04 05:13:00,1
2016-12-04 05:15:00,2
2016-12-04 05:17:00,1
2016-12-04 05:19:00,1
2016-12-04 05:20:00,1
2016-12-04 05:36:00,1
2016-12-04 05:38:00,1
2016-12-04 05:39:00,1
2016-12-04 05:40:00,1
2016-12-04 05:44:00,1
2016-12-04 05:48:00,1
2016-12-04 05:50:00,1
2016-12-04 05:51:00,1
