46,select #
2016-12-04 00:14:00,1
2016-12-04 00:23:00,1
2016-12-04 00:37:00,1
2016-12-04 00:52:00,1
2016-12-04 00:55:00,1
2016-12-04 00:59:00,1
2016-12-04 01:04:00,1
2016-12-04 01:09:00,1
2016-12-04 01:13:00,1
2016-12-04 01:33:00,1
2016-12-04 01:34:00,1
2016-12-04 01:35:00,1
2016-12-04 01:37:00,1
2016-12-04 01:41:00,1
2016-12-04 01:49:00,1
2016-12-04 01:50:00,1
2016-12-04 01:51:00,1
2016-12-04 01:56:00,1
2016-12-04 01:58:00,1
2016-12-04 02:01:00,1
2016-12-04 02:38:00,1
2016-12-04 02:57:00,1
2016-12-04 02:58:00,1
2016-12-04 03:00:00,1
2016-12-04 03:27:00,1
2016-12-04 03:28:00,1
2016-12-04 03:29:00,1
2016-12-04 03:31:00,1
2016-12-04 03:32:00,1
2016-12-04 03:33:00,1
2016-12-04 03:34:00,1
2016-12-04 03:36:00,1
2016-12-04 03:37:00,1
2016-12-04 03:39:00,1
2016-12-04 03:40:00,1
2016-12-04 04:56:00,1
2016-12-04 04:58:00,1
2016-12-04 04:59:00,1
2016-12-04 05:04:00,1
2016-12-04 05:08:00,1
2016-12-04 05:12:00,1
2016-12-04 05:29:00,1
2016-12-04 05:31:00,1
2016-12-04 05:32:00,1
2016-12-04 05:34:00,1
2016-12-04 05:46:00,1
