106,"select st.trip_id, st.stop_sequence, st.estimate_source, st.fullness, st.departure_time_hour, st.departure_time_minute, s.stop_lat, s.stop_lon, t.direction_id, t.route_id, r.route_short_name from m.stop AS s RIGHT JOIN m.stop_time AS st  ON st.agency_id = s.agency_id AND st.stop_id = s.stop_id LEFT JOIN m.trip AS t ON t.agency_id = st.agency_id AND t.trip_id = st.trip_id LEFT JOIN m.route AS r ON t.agency_id = r.agency_id AND t.route_id = r.route_id WHERE st.estimate_source in ( @@@,  @@@) AND st.agency_id = $# AND (((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)) OR ((departure_time_hour * # + departure_time_minute) >= ($#-#)  AND (departure_time_hour * # + departure_time_minute) <= ($#+#)))  order by st.stop_sequence"
2016-12-20 00:00:00,1
2016-12-20 00:05:00,1
2016-12-20 00:07:00,1
2016-12-20 00:10:00,2
2016-12-20 00:15:00,1
2016-12-20 00:17:00,1
2016-12-20 00:20:00,1
2016-12-20 00:23:00,1
2016-12-20 00:25:00,1
2016-12-20 00:33:00,1
2016-12-20 00:35:00,1
2016-12-20 00:40:00,1
2016-12-20 00:42:00,1
2016-12-20 00:43:00,1
2016-12-20 00:44:00,1
2016-12-20 00:45:00,1
2016-12-20 00:49:00,1
2016-12-20 00:52:00,1
2016-12-20 01:10:00,1
2016-12-20 01:16:00,1
2016-12-20 01:18:00,1
2016-12-20 01:19:00,1
2016-12-20 01:20:00,1
2016-12-20 01:22:00,1
2016-12-20 01:24:00,1
2016-12-20 01:25:00,1
2016-12-20 01:26:00,1
2016-12-20 01:28:00,1
2016-12-20 01:29:00,1
2016-12-20 01:30:00,1
2016-12-20 01:31:00,1
2016-12-20 01:34:00,1
2016-12-20 01:37:00,1
2016-12-20 01:39:00,1
2016-12-20 01:41:00,1
2016-12-20 01:43:00,1
2016-12-20 01:44:00,1
2016-12-20 01:46:00,1
2016-12-20 01:49:00,1
2016-12-20 01:50:00,1
2016-12-20 01:51:00,1
2016-12-20 01:56:00,1
2016-12-20 01:57:00,1
2016-12-20 01:59:00,1
2016-12-20 02:00:00,1
2016-12-20 02:01:00,1
2016-12-20 02:04:00,1
2016-12-20 02:06:00,1
2016-12-20 02:13:00,1
2016-12-20 02:15:00,1
2016-12-20 02:16:00,1
2016-12-20 02:17:00,1
2016-12-20 02:19:00,1
2016-12-20 02:21:00,1
2016-12-20 02:22:00,1
2016-12-20 02:23:00,1
2016-12-20 02:31:00,1
2016-12-20 02:38:00,1
2016-12-20 02:41:00,1
2016-12-20 02:43:00,1
2016-12-20 02:45:00,1
2016-12-20 02:48:00,1
2016-12-20 02:50:00,1
2016-12-20 02:58:00,1
2016-12-20 03:00:00,1
2016-12-20 03:02:00,1
2016-12-20 03:03:00,1
2016-12-20 03:04:00,1
2016-12-20 03:05:00,1
2016-12-20 03:07:00,1
2016-12-20 03:08:00,1
2016-12-20 03:11:00,1
2016-12-20 03:12:00,1
2016-12-20 03:13:00,1
2016-12-20 03:15:00,1
2016-12-20 03:16:00,1
2016-12-20 03:17:00,1
2016-12-20 03:19:00,1
2016-12-20 03:20:00,1
2016-12-20 03:21:00,1
2016-12-20 03:22:00,1
2016-12-20 03:25:00,1
2016-12-20 03:27:00,1
2016-12-20 03:30:00,1
2016-12-20 03:32:00,1
2016-12-20 03:35:00,1
2016-12-20 03:37:00,1
2016-12-20 03:39:00,1
2016-12-20 03:42:00,1
2016-12-20 03:44:00,1
2016-12-20 03:47:00,1
2016-12-20 03:49:00,1
2016-12-20 03:52:00,1
2016-12-20 04:11:00,1
2016-12-20 04:14:00,1
2016-12-20 04:16:00,1
2016-12-20 04:19:00,1
2016-12-20 04:21:00,1
2016-12-20 04:39:00,1
2016-12-20 04:41:00,1
2016-12-20 04:46:00,1
2016-12-20 04:48:00,1
2016-12-20 04:51:00,1
2016-12-20 04:53:00,1
2016-12-20 05:04:00,1
