115,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2016-12-23 00:00:00,1
2016-12-23 00:01:00,1
2016-12-23 00:04:00,1
2016-12-23 00:05:00,1
2016-12-23 00:08:00,1
2016-12-23 00:11:00,2
2016-12-23 00:13:00,1
2016-12-23 00:18:00,1
2016-12-23 00:22:00,1
2016-12-23 00:26:00,1
2016-12-23 00:27:00,1
2016-12-23 00:31:00,1
2016-12-23 00:32:00,1
2016-12-23 00:37:00,1
2016-12-23 00:38:00,1
2016-12-23 00:42:00,1
2016-12-23 00:43:00,1
2016-12-23 00:52:00,1
2016-12-23 00:54:00,1
2016-12-23 00:57:00,1
2016-12-23 00:58:00,1
2016-12-23 01:02:00,1
2016-12-23 01:06:00,1
2016-12-23 01:07:00,1
2016-12-23 01:11:00,1
2016-12-23 01:12:00,1
2016-12-23 01:16:00,1
2016-12-23 01:18:00,1
2016-12-23 01:20:00,1
2016-12-23 01:21:00,1
2016-12-23 01:25:00,1
2016-12-23 01:32:00,1
2016-12-23 01:33:00,1
2016-12-23 01:35:00,1
2016-12-23 01:48:00,1
2016-12-23 01:54:00,1
2016-12-23 01:59:00,1
2016-12-23 02:00:00,1
2016-12-23 02:03:00,1
2016-12-23 02:05:00,1
2016-12-23 02:06:00,1
2016-12-23 02:09:00,1
2016-12-23 02:10:00,1
2016-12-23 02:13:00,1
2016-12-23 02:15:00,1
2016-12-23 02:18:00,1
2016-12-23 02:21:00,1
2016-12-23 02:24:00,1
2016-12-23 02:30:00,1
2016-12-23 02:32:00,1
2016-12-23 02:35:00,1
2016-12-23 02:37:00,1
2016-12-23 02:42:00,1
2016-12-23 02:43:00,1
2016-12-23 02:44:00,1
2016-12-23 02:47:00,1
2016-12-23 02:49:00,1
2016-12-23 02:52:00,1
2016-12-23 02:55:00,1
2016-12-23 02:58:00,1
2016-12-23 03:09:00,1
2016-12-23 03:11:00,1
2016-12-23 03:13:00,1
2016-12-23 03:14:00,1
2016-12-23 03:15:00,1
2016-12-23 03:16:00,1
2016-12-23 03:18:00,1
2016-12-23 03:19:00,1
2016-12-23 03:20:00,1
2016-12-23 03:21:00,1
2016-12-23 03:23:00,1
2016-12-23 03:25:00,1
2016-12-23 03:54:00,1
2016-12-23 03:57:00,1
2016-12-23 03:58:00,1
2016-12-23 03:59:00,1
2016-12-23 04:01:00,1
2016-12-23 04:02:00,1
2016-12-23 04:03:00,1
2016-12-23 04:04:00,1
2016-12-23 04:07:00,1
2016-12-23 04:09:00,1
2016-12-23 04:10:00,1
2016-12-23 04:27:00,1
2016-12-23 04:28:00,1
2016-12-23 04:29:00,1
2016-12-23 04:30:00,1
2016-12-23 04:32:00,1
2016-12-23 04:33:00,1
2016-12-23 04:34:00,1
2016-12-23 04:35:00,1
2016-12-23 04:37:00,1
2016-12-23 04:38:00,1
2016-12-23 04:40:00,1
2016-12-23 04:41:00,1
2016-12-23 04:42:00,1
2016-12-23 04:45:00,1
2016-12-23 04:47:00,1
2016-12-23 04:48:00,1
2016-12-23 04:50:00,1
2016-12-23 04:51:00,1
2016-12-23 04:53:00,1
2016-12-23 04:57:00,1
2016-12-23 04:58:00,1
2016-12-23 04:59:00,1
2016-12-23 05:02:00,1
2016-12-23 05:03:00,1
2016-12-23 05:06:00,1
2016-12-23 05:08:00,1
2016-12-23 05:12:00,1
2016-12-23 05:13:00,1
2016-12-23 05:17:00,1
2016-12-23 05:19:00,1
2016-12-23 05:30:00,1
