41,select #
2017-01-19 00:00:00,1
2017-01-19 00:13:00,1
2017-01-19 00:34:00,1
2017-01-19 00:35:00,1
2017-01-19 01:03:00,1
2017-01-19 01:24:00,1
2017-01-19 01:40:00,1
2017-01-19 01:43:00,1
2017-01-19 01:54:00,1
2017-01-19 01:55:00,1
2017-01-19 02:00:00,1
2017-01-19 02:13:00,1
2017-01-19 02:15:00,1
2017-01-19 02:18:00,1
2017-01-19 02:23:00,1
2017-01-19 02:37:00,1
2017-01-19 03:01:00,1
2017-01-19 03:03:00,1
2017-01-19 03:06:00,1
2017-01-19 03:21:00,1
2017-01-19 03:44:00,1
2017-01-19 04:03:00,1
2017-01-19 04:25:00,1
2017-01-19 04:26:00,1
2017-01-19 04:27:00,1
2017-01-19 04:29:00,1
2017-01-19 04:30:00,1
2017-01-19 04:31:00,1
2017-01-19 04:32:00,1
2017-01-19 04:34:00,1
2017-01-19 04:35:00,1
2017-01-19 04:36:00,1
2017-01-19 04:37:00,1
2017-01-19 04:45:00,1
2017-01-19 04:47:00,1
2017-01-19 04:52:00,1
2017-01-19 04:53:00,1
2017-01-19 04:55:00,1
2017-01-19 04:56:00,1
2017-01-19 04:57:00,1
2017-01-19 05:00:00,1
