113,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2017-01-19 00:01:00,1
2017-01-19 00:02:00,1
2017-01-19 00:05:00,1
2017-01-19 00:07:00,1
2017-01-19 00:12:00,1
2017-01-19 00:16:00,1
2017-01-19 00:20:00,1
2017-01-19 00:22:00,1
2017-01-19 00:23:00,1
2017-01-19 00:24:00,1
2017-01-19 00:26:00,1
2017-01-19 00:31:00,1
2017-01-19 00:32:00,1
2017-01-19 00:36:00,1
2017-01-19 00:39:00,1
2017-01-19 00:40:00,1
2017-01-19 00:43:00,1
2017-01-19 00:46:00,1
2017-01-19 00:47:00,1
2017-01-19 00:49:00,1
2017-01-19 00:52:00,1
2017-01-19 00:54:00,1
2017-01-19 00:56:00,1
2017-01-19 00:58:00,1
2017-01-19 01:00:00,1
2017-01-19 01:09:00,1
2017-01-19 01:14:00,1
2017-01-19 01:15:00,1
2017-01-19 01:18:00,1
2017-01-19 01:19:00,1
2017-01-19 01:21:00,1
2017-01-19 01:23:00,1
2017-01-19 01:26:00,1
2017-01-19 01:29:00,1
2017-01-19 01:30:00,1
2017-01-19 01:31:00,1
2017-01-19 01:34:00,1
2017-01-19 01:36:00,1
2017-01-19 01:38:00,1
2017-01-19 01:44:00,1
2017-01-19 01:46:00,1
2017-01-19 01:49:00,1
2017-01-19 01:52:00,1
2017-01-19 01:58:00,1
2017-01-19 02:05:00,1
2017-01-19 02:08:00,1
2017-01-19 02:09:00,1
2017-01-19 02:12:00,1
2017-01-19 02:14:00,1
2017-01-19 02:17:00,1
2017-01-19 02:20:00,1
2017-01-19 02:22:00,1
2017-01-19 02:26:00,1
2017-01-19 02:28:00,1
2017-01-19 02:31:00,1
2017-01-19 02:33:00,1
2017-01-19 02:36:00,1
2017-01-19 02:40:00,1
2017-01-19 02:42:00,1
2017-01-19 02:45:00,1
2017-01-19 02:47:00,1
2017-01-19 02:50:00,1
2017-01-19 02:52:00,1
2017-01-19 02:56:00,1
2017-01-19 02:58:00,1
2017-01-19 03:02:00,1
2017-01-19 03:05:00,1
2017-01-19 03:07:00,1
2017-01-19 03:10:00,1
2017-01-19 03:12:00,1
2017-01-19 03:15:00,1
2017-01-19 03:17:00,1
2017-01-19 03:20:00,1
2017-01-19 03:22:00,1
2017-01-19 03:23:00,1
2017-01-19 03:26:00,1
2017-01-19 03:28:00,1
2017-01-19 03:31:00,1
2017-01-19 03:33:00,1
2017-01-19 03:36:00,1
2017-01-19 03:39:00,1
2017-01-19 03:42:00,1
2017-01-19 03:46:00,1
2017-01-19 03:48:00,1
2017-01-19 03:51:00,1
2017-01-19 03:53:00,1
2017-01-19 03:57:00,1
2017-01-19 03:59:00,1
2017-01-19 04:02:00,1
2017-01-19 04:04:00,1
2017-01-19 04:05:00,1
2017-01-19 04:07:00,1
2017-01-19 04:08:00,1
2017-01-19 04:10:00,1
2017-01-19 04:11:00,1
2017-01-19 04:13:00,1
2017-01-19 04:14:00,1
2017-01-19 04:15:00,1
2017-01-19 04:16:00,1
2017-01-19 04:18:00,1
2017-01-19 04:19:00,1
2017-01-19 04:20:00,1
2017-01-19 04:21:00,1
2017-01-19 04:23:00,1
2017-01-19 04:39:00,1
2017-01-19 04:40:00,1
2017-01-19 04:41:00,1
2017-01-19 04:42:00,1
2017-01-19 04:44:00,1
2017-01-19 04:46:00,1
2017-01-19 04:49:00,1
2017-01-19 04:58:00,1
2017-01-19 04:59:00,1
