62,select #
2016-12-06 00:08:00,1
2016-12-06 00:11:00,1
2016-12-06 00:13:00,1
2016-12-06 00:20:00,1
2016-12-06 00:34:00,1
2016-12-06 00:35:00,1
2016-12-06 00:38:00,1
2016-12-06 00:42:00,1
2016-12-06 00:45:00,1
2016-12-06 00:47:00,1
2016-12-06 00:54:00,1
2016-12-06 00:58:00,1
2016-12-06 01:06:00,1
2016-12-06 01:15:00,1
2016-12-06 01:24:00,1
2016-12-06 01:27:00,1
2016-12-06 01:29:00,1
2016-12-06 01:41:00,1
2016-12-06 01:50:00,1
2016-12-06 01:56:00,1
2016-12-06 02:04:00,1
2016-12-06 02:12:00,1
2016-12-06 02:14:00,1
2016-12-06 02:17:00,1
2016-12-06 02:19:00,1
2016-12-06 02:22:00,1
2016-12-06 02:25:00,1
2016-12-06 02:56:00,1
2016-12-06 02:59:00,1
2016-12-06 03:34:00,1
2016-12-06 03:35:00,1
2016-12-06 03:37:00,1
2016-12-06 03:38:00,1
2016-12-06 03:39:00,1
2016-12-06 03:40:00,1
2016-12-06 04:12:00,1
2016-12-06 04:13:00,1
2016-12-06 04:15:00,1
2016-12-06 04:16:00,1
2016-12-06 04:17:00,1
2016-12-06 04:18:00,1
2016-12-06 04:20:00,1
2016-12-06 04:21:00,1
2016-12-06 04:22:00,1
2016-12-06 04:24:00,1
2016-12-06 04:26:00,1
2016-12-06 04:42:00,1
2016-12-06 04:43:00,1
2016-12-06 04:44:00,1
2016-12-06 04:45:00,1
2016-12-06 04:47:00,1
2016-12-06 04:48:00,1
2016-12-06 04:49:00,1
2016-12-06 04:50:00,1
2016-12-06 04:52:00,1
2016-12-06 04:53:00,1
2016-12-06 04:54:00,1
2016-12-06 04:55:00,1
2016-12-06 05:09:00,1
2016-12-06 05:15:00,1
2016-12-06 05:20:00,1
2016-12-06 05:28:00,1
