58,select #
2017-01-24 00:01:00,1
2017-01-24 00:13:00,1
2017-01-24 00:15:00,1
2017-01-24 00:23:00,1
2017-01-24 00:33:00,1
2017-01-24 00:35:00,1
2017-01-24 00:44:00,1
2017-01-24 00:45:00,1
2017-01-24 00:52:00,1
2017-01-24 00:53:00,1
2017-01-24 00:54:00,1
2017-01-24 00:56:00,1
2017-01-24 01:02:00,1
2017-01-24 01:04:00,1
2017-01-24 01:18:00,1
2017-01-24 01:22:00,4
2017-01-24 01:23:00,5
2017-01-24 01:27:00,1
2017-01-24 01:28:00,1
2017-01-24 01:38:00,1
2017-01-24 01:42:00,1
2017-01-24 01:44:00,1
2017-01-24 01:56:00,1
2017-01-24 01:57:00,1
2017-01-24 02:03:00,1
2017-01-24 02:08:00,1
2017-01-24 02:14:00,1
2017-01-24 02:31:00,1
2017-01-24 02:32:00,1
2017-01-24 02:33:00,1
2017-01-24 02:45:00,1
2017-01-24 02:46:00,1
2017-01-24 03:15:00,1
2017-01-24 03:16:00,1
2017-01-24 03:32:00,1
2017-01-24 03:34:00,1
2017-01-24 03:36:00,1
2017-01-24 03:39:00,1
2017-01-24 03:43:00,1
2017-01-24 03:50:00,1
2017-01-24 03:51:00,1
2017-01-24 04:07:00,1
2017-01-24 04:10:00,1
2017-01-24 04:11:00,1
2017-01-24 04:27:00,1
2017-01-24 04:29:00,1
2017-01-24 04:43:00,1
2017-01-24 04:45:00,1
2017-01-24 04:49:00,1
2017-01-24 04:54:00,1
2017-01-24 05:01:00,1
