49,select #
2017-01-11 00:00:00,1
2017-01-11 00:05:00,1
2017-01-11 00:13:00,1
2017-01-11 00:14:00,1
2017-01-11 00:16:00,1
2017-01-11 00:40:00,1
2017-01-11 00:44:00,1
2017-01-11 00:49:00,1
2017-01-11 00:57:00,1
2017-01-11 00:59:00,1
2017-01-11 01:03:00,1
2017-01-11 01:05:00,1
2017-01-11 01:08:00,1
2017-01-11 01:11:00,1
2017-01-11 01:12:00,2
2017-01-11 01:18:00,1
2017-01-11 01:23:00,1
2017-01-11 01:27:00,1
2017-01-11 01:31:00,1
2017-01-11 01:39:00,1
2017-01-11 01:42:00,1
2017-01-11 01:44:00,1
2017-01-11 01:52:00,1
2017-01-11 01:53:00,1
2017-01-11 01:58:00,1
2017-01-11 02:11:00,1
2017-01-11 02:22:00,1
2017-01-11 02:26:00,1
2017-01-11 02:30:00,1
2017-01-11 02:37:00,1
2017-01-11 02:38:00,1
2017-01-11 02:53:00,1
2017-01-11 03:06:00,1
2017-01-11 03:12:00,1
2017-01-11 03:26:00,1
2017-01-11 03:31:00,1
2017-01-11 03:38:00,1
2017-01-11 03:43:00,1
2017-01-11 03:52:00,1
2017-01-11 04:04:00,1
2017-01-11 04:13:00,1
2017-01-11 04:20:00,1
2017-01-11 04:29:00,1
2017-01-11 04:36:00,1
2017-01-11 04:42:00,1
2017-01-11 05:01:00,1
2017-01-11 05:12:00,1
2017-01-11 05:19:00,1
