104,SELECT DISTINCT agency_timezone FROM m.agency WHERE agency_id = $#
2017-01-20 00:00:00,1
2017-01-20 00:02:00,1
2017-01-20 00:08:00,1
2017-01-20 00:13:00,1
2017-01-20 00:14:00,1
2017-01-20 00:18:00,1
2017-01-20 00:21:00,1
2017-01-20 00:26:00,1
2017-01-20 00:28:00,1
2017-01-20 00:29:00,1
2017-01-20 00:30:00,1
2017-01-20 00:31:00,1
2017-01-20 00:33:00,1
2017-01-20 00:34:00,1
2017-01-20 00:35:00,1
2017-01-20 00:36:00,1
2017-01-20 00:40:00,1
2017-01-20 00:50:00,2
2017-01-20 00:57:00,1
2017-01-20 01:06:00,1
2017-01-20 01:09:00,1
2017-01-20 01:11:00,1
2017-01-20 01:19:00,1
2017-01-20 01:21:00,1
2017-01-20 01:23:00,1
2017-01-20 01:24:00,1
2017-01-20 01:26:00,1
2017-01-20 01:29:00,1
2017-01-20 01:31:00,1
2017-01-20 01:33:00,1
2017-01-20 01:34:00,1
2017-01-20 01:39:00,1
2017-01-20 01:44:00,1
2017-01-20 01:55:00,1
2017-01-20 01:57:00,1
2017-01-20 01:59:00,1
2017-01-20 02:04:00,1
2017-01-20 02:05:00,1
2017-01-20 02:07:00,1
2017-01-20 02:08:00,1
2017-01-20 02:13:00,1
2017-01-20 02:14:00,1
2017-01-20 02:15:00,1
2017-01-20 02:18:00,1
2017-01-20 02:21:00,1
2017-01-20 02:23:00,1
2017-01-20 02:25:00,1
2017-01-20 02:26:00,1
2017-01-20 02:27:00,1
2017-01-20 02:29:00,1
2017-01-20 02:30:00,1
2017-01-20 02:32:00,1
2017-01-20 02:35:00,1
2017-01-20 02:36:00,1
2017-01-20 02:37:00,1
2017-01-20 02:39:00,1
2017-01-20 02:55:00,1
2017-01-20 02:57:00,1
2017-01-20 02:58:00,1
2017-01-20 02:59:00,1
2017-01-20 03:00:00,1
2017-01-20 03:09:00,1
2017-01-20 03:12:00,1
2017-01-20 03:14:00,1
2017-01-20 03:17:00,1
2017-01-20 03:19:00,1
2017-01-20 03:22:00,1
2017-01-20 03:24:00,1
2017-01-20 03:39:00,1
2017-01-20 03:40:00,1
2017-01-20 03:43:00,1
2017-01-20 03:45:00,1
2017-01-20 03:48:00,1
2017-01-20 03:50:00,1
2017-01-20 03:53:00,1
2017-01-20 03:56:00,1
2017-01-20 03:59:00,2
2017-01-20 04:00:00,1
2017-01-20 04:01:00,1
2017-01-20 04:04:00,1
2017-01-20 04:06:00,1
2017-01-20 04:08:00,1
2017-01-20 04:09:00,1
2017-01-20 04:11:00,1
2017-01-20 04:14:00,1
2017-01-20 04:16:00,1
2017-01-20 04:19:00,1
2017-01-20 04:21:00,1
2017-01-20 04:24:00,1
2017-01-20 04:25:00,1
2017-01-20 04:26:00,1
2017-01-20 04:27:00,1
2017-01-20 04:30:00,1
2017-01-20 04:32:00,1
2017-01-20 04:35:00,1
2017-01-20 04:37:00,1
2017-01-20 04:41:00,1
2017-01-20 04:43:00,1
2017-01-20 04:46:00,1
2017-01-20 05:01:00,2
2017-01-20 05:03:00,1
