45,select #
2017-01-20 00:01:00,1
2017-01-20 00:35:00,1
2017-01-20 00:37:00,1
2017-01-20 00:41:00,1
2017-01-20 00:42:00,1
2017-01-20 00:43:00,1
2017-01-20 00:45:00,1
2017-01-20 00:46:00,1
2017-01-20 00:51:00,1
2017-01-20 00:55:00,1
2017-01-20 00:58:00,1
2017-01-20 01:54:00,1
2017-01-20 02:09:00,1
2017-01-20 02:33:00,1
2017-01-20 02:40:00,1
2017-01-20 02:42:00,1
2017-01-20 02:43:00,1
2017-01-20 02:44:00,1
2017-01-20 02:45:00,1
2017-01-20 02:47:00,1
2017-01-20 02:48:00,1
2017-01-20 02:49:00,1
2017-01-20 02:50:00,1
2017-01-20 02:52:00,1
2017-01-20 02:53:00,1
2017-01-20 03:25:00,1
2017-01-20 03:26:00,1
2017-01-20 03:28:00,1
2017-01-20 03:29:00,1
2017-01-20 03:30:00,1
2017-01-20 03:31:00,1
2017-01-20 03:33:00,1
2017-01-20 03:34:00,1
2017-01-20 03:35:00,1
2017-01-20 03:36:00,1
2017-01-20 03:38:00,1
2017-01-20 03:54:00,1
2017-01-20 04:10:00,1
2017-01-20 04:12:00,1
2017-01-20 04:15:00,1
2017-01-20 04:17:00,1
2017-01-20 04:20:00,1
2017-01-20 04:22:00,1
2017-01-20 04:46:00,1
2017-01-20 05:02:00,1
